"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"VKTX","Viking Therapeutics, Inc.","5.45","53319050.4","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vktx",
"VBFC","Village Bank and Trust Financial Corp.","19.15","27056977.55","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vbfc",
"VLGEA","Village Super Market, Inc.","26.22","371487083.82","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/vlgea",
"VNOM","Viper Energy Partners LP","15.88","1265918282.88","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnom",
"VIRC","Virco Manufacturing Corporation","3.73","55943237.51","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/virc",
"VA","Virgin America Inc.","36.86","1600169268.8","n/a","2014","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/va",
"VIRT","Virtu Financial, Inc.","24.49","3390575821.91","n/a","2015","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/virt",
"VSCP","VirtualScopics, Inc.","4.42","13237581.76","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vscp",
"VRTS","Virtus Investment Partners, Inc.","123","1084691367","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrts",
"VRTU","Virtusa Corporation","56.85","1687374798.75","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/vrtu",
"VTAE","Vitae Pharmaceuticals, Inc.","12.81","279919803.03","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtae",
"VTL","Vital Therapies, Inc.","8.54","205094598.94","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtl",
"VVUS","VIVUS, Inc.","1.49","154991392.81","n/a","1994","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vvus",
"VLTC","Voltari Corporation","6.12","55498234.68","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vltc",
"VOXX","VOXX International Corporation","5.42","131158298.16","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/voxx",
"VRNG","Vringo, Inc.","0.3488","34662958.8512","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/vrng",
"VSEC","VSE Corporation","66.92","359685831.96","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsec",
"VTVT","vTv Therapeutics Inc.","7.33","240515625","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtvt",
"VUZI","Vuzix Corporation","5.12","82080942.08","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/vuzi",
"VWR","VWR Corporation","27.8","3651771860","n/a","2014","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/vwr",
"WGBS","WaferGen Bio-systems, Inc.","0.968","5524040.104","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wgbs",
"WBA","Walgreens Boots Alliance, Inc.","86.55","94235083570.05","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/wba",
"WRES","Warren Resources, Inc.","0.4871","39554208.2886","n/a","2004","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wres",
"WAFD","Washington Federal, Inc.","25.17","2365530665.16","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wafd",
"WAFDW","Washington Federal, Inc.","7.88","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wafdw",
"WASH","Washington Trust Bancorp, Inc.","39.35","662703423.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wash",
"WFBI","WashingtonFirst Bankshares Inc","19.68","188916310.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfbi",
"WSBF","Waterstone Financial, Inc.","13.43","403274670.14","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wsbf",
"WAVX","Wave Systems Corp.","0.1606","9628777.1756","n/a","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/wavx",
"WAYN","Wayne Savings Bancshares Inc.","12.29","34188801.31","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wayn",
"WSTG","Wayside Technology Group, Inc.","19.02","91416035.22","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/wstg",
"WDFC","WD-40 Company","96.84","1391995688.04","n/a","1973","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wdfc",
"FLAG","WeatherStorm Forensic Accounting Long Short ETF","32.05","12820000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flag",
"WWWW","Web.com Group, Inc.","23.79","1218318706.41","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/wwww",
"WBMD","WebMD Health Corp","41.75","1585553235.25","n/a","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wbmd",
"WEBK","Wellesley Bancorp, Inc.","19","46723622","n/a","2012","Finance","Banks","http://www.nasdaq.com/symbol/webk",
"WEN","Wendy&#39;s Company (The)","9.73","2824453492.7","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","27.1","1948279541.4","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","33.05","1272821996.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","20.03","321657143.07","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtba",
"WSTC","West Corporation","23.96","1985356316.72","n/a","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wstc",
"WMAR","West Marine, Inc.","10.13","249890527.32","n/a","1993","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/wmar",
"WABC","Westamerica Bancorporation","45.53","1163331293.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wabc",
"WBB","Westbury Bancorp, Inc.","17.43","76892096.4","n/a","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/wbb",
"WSTL","Westell Technologies, Inc.","1.38","84045305.1","n/a","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/wstl",
"WDC","Western Digital Corporation","67.84","15630537824","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/wdc",
"WFD","Westfield Financial, Inc.","7.84","145005692.16","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wfd",
"WLB","Westmoreland Coal Company","7.5","134755522.5","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlb",
"WPRT","Westport Innovations Inc","3.31","212494595.53","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wprt",
"WEYS","Weyco Group, Inc.","28.85","313500833","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/weys",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","1.98","130519305.18","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlr",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","23.45","16884000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrp",
"WHLRW","Wheeler Real Estate Investment Trust, Inc.","0.0216","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrw",
"WHF","WhiteHorse Finance, Inc.","11.79","176647884.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/whf",
"WHFBL","WhiteHorse Finance, Inc.","25.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/whfbl",
"WFM","Whole Foods Market, Inc.","30.92","11064969792.88","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wfm",
"WILN","Wi-Lan Inc","1.87","225877950.76","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/wiln",
"WHLM","Wilhelmina International, Inc.","6.85","40028803.85","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/whlm",
"WVVI","Willamette Valley Vineyards, Inc.","7.84","39056990.56","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/wvvi",
"WVVIP","Willamette Valley Vineyards, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wvvip",
"WLDN","Willdan Group, Inc.","11.78","92627105.96","n/a","2006","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/wldn",
"WLFC","Willis Lease Finance Corporation","15.49","129286123.25","n/a","1996","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/wlfc",
"WIBC","Wilshire Bancorp, Inc.","10.84","851197135.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wibc",
"WIN","Windstream Holdings, Inc.","6.63","689637476.97","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/win",
"WING","Wingstop Inc.","24.23","692522039.86","n/a","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wing",
"WINA","Winmark Corporation","99.98","412720539.38","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/wina",
"WINS","Wins Finance Holdings Inc.","6.7","35577837.5","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/wins",
"WTFC","Wintrust Financial Corporation","51.57","2487236519.43","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfc",
"WTFCM","Wintrust Financial Corporation","25.93","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfcm",
"WTFCW","Wintrust Financial Corporation","26.1","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfcw",
"AGND","WisdomTree Barclays U.S. Aggregate Bond Negative Duration Fund","44.1875","35350000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agnd",
"AGZD","WisdomTree Barclays U.S. Aggregate Bond Zero Duration Fund","47.9832","67176480","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agzd",
"HYND","WisdomTree BofA Merrill Lynch High Yield Bond Negative Duratio","20.57","8228000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hynd",
"HYZD","WisdomTree BofA Merrill Lynch High Yield Bond Zero Duration Fu","22.99","20691000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyzd",
"CXSE","WisdomTree China ex-State-Owned Enterprises Fund","49.48","17318000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cxse",
"EMCG","WisdomTree Emerging Markets Consumer Growth Fund","20.759","16607200","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emcg",
"EMCB","WisdomTree Emerging Markets Corporate Bond Fund","68.34","102510000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emcb",
"DGRE","WisdomTree Emerging Markets Quality Dividend Growth Fund","20.66","12396082.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgre",
"DXGE","WisdomTree Germany Hedged Equity Fund","28.46","388479000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxge",
"WETF","WisdomTree Investments, Inc.","19.48","2688990038.44","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wetf",
"DXJS","WisdomTree Japan Hedged SmallCap Equity Fund","35.24","197344000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxjs",
"JGBB","WisdomTree Japan Interest Rate Strategy Fund","48.0848","4808480","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jgbb",
"DXKW","WisdomTree Korea Hedged Equity Fund","20.4","26520000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxkw",
"GULF","WisdomTree Middle East Dividend Fund","17.65","42360000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gulf",
"CRDT","WisdomTree Strategic Corporate Bond Fund","73.0625","7306250","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/crdt",
"DGRW","WisdomTree U.S. Quality Dividend Growth Fund","31.5","549675000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgrw",
"DGRS","WisdomTree U.S. SmallCap Quality Dividend Growth Fund","28.12","26714000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgrs",
"DXPS","WisdomTree United Kingdom Hedged Equity Fund","24.14","35003000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxps",
"UBND","WisdomTree Western Asset Unconstrained Bond Fund","48.97","4897097.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubnd",
"WLRH","WL Ross Holding Corp.","10.13","633441562.5","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/wlrh",
"WLRHU","WL Ross Holding Corp.","10.83","433200000","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/wlrhu",
"WLRHW","WL Ross Holding Corp.","0.67","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/wlrhw",
"WMIH","WMIH Corp.","2.35","484494882.25","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wmih",
"WBKC","Wolverine Bancorp, Inc.","25.6","56513305.6","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/wbkc",
"WWD","Woodward, Inc.","46.15","2934256919.75","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wwd",
"WRLD","World Acceptance Corporation","37.52","336714910.56","n/a","1991","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wrld",
"WPCS","WPCS International Incorporated","1.53","3718796.58","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/wpcs",
"WSFS","WSFS Financial Corporation","32.68","911719189.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsfs",
"WSFSL","WSFS Financial Corporation","27.1","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsfsl",
"WSCI","WSI Industries Inc.","4.27","12436131.61","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wsci",
"WVFC","WVS Financial Corp.","11.9899","24448952.7971","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/wvfc",
"WYNN","Wynn Resorts, Limited","72.19","7329940076.01","n/a","2002","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/wynn",
"XBIT","XBiotech Inc.","14.07","450985217.55","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xbit",
"XELB","Xcel Brands, Inc","7.215","129854531.04","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/xelb",
"XCRA","Xcerra Corporation","7.15","385010683.2","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xcra",
"XNCR","Xencor, Inc.","11.78","476760489.84","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xncr",
"XBKS","Xenith Bankshares, Inc.","6.38","82927029.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/xbks",
"XENE","Xenon Pharmaceuticals Inc.","8.48","121152555.84","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xene",
"XNPT","XenoPort, Inc.","6.15","387926040.75","n/a","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xnpt",
"XGTI","XG Technology, Inc","0.63","3231196.29","n/a","2013","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/xgti",
"XGTIW","XG Technology, Inc","0.1","0","n/a","2013","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/xgtiw",
"XLNX","Xilinx, Inc.","47.75","12270557014","n/a","1990","Technology","Semiconductors","http://www.nasdaq.com/symbol/xlnx",
"XOMA","XOMA Corporation","1.49","176690213.64","n/a","1986","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xoma",
"XOOM","Xoom Corporation","24.86","977337637.32","n/a","2013","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/xoom",
"XPLR","Xplore Technologies Corp","5.56","60064952.44","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/xplr",
"MESG","Xura, Inc.","26.13","654784902.33","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mesg",
"YHOO","Yahoo! Inc.","35.27","33202854997.34","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/yhoo",
"YDLE","Yodlee, Inc.","16.72","508177163.12","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ydle",
"YOD","You On Demand Holdings, Inc.","1.98","47417958.72","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/yod",
"YCB","Your Community Bankshares, Inc.","29.4","158909322.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ycb",
"YRCW","YRC Worldwide, Inc.","17.84","584312110.64","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/yrcw",
"ZFGN","Zafgen, Inc.","10.17","275845639.05","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/zfgn",
"ZAGG","ZAGG Inc","8.77","258578416.02","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/zagg",
"ZAIS","ZAIS Group Holdings, Inc.","10.51","147885337.67","n/a","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/zais",
"ZBRA","Zebra Technologies Corporation","78.62","4094048760.08","n/a","1991","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/zbra",
